long-tailed duck,new york,june 27
bald eagle,missouri,august 26
little grebe,missouri,october 21
shoebill,maine,july 21
vulture,new york,september 09
heron,kansas,june 01
flamingo,kansas,october 27
albatross,kansas,june 26
heron,missouri,october 09
bald eagle,new york,june 04
bald eagle,michigan,may 31
bald eagle,kansas,may 20
heron,kansas,august 13
albatross,missouri,august 14
albatross,missouri,august 18
little grebe,michigan,august 29
long-tailed duck,kentucky,may 23
little grebe,missouri,september 22
shoebill,kansas,july 21
little grebe,kansas,april 23
vulture,new york,september 21
flamingo,missouri,july 20
stork,michigan,may 18
long-tailed duck,michigan,april 09
little grebe,kansas,june 21
bald eagle,maine,august 03
vulture,michigan,july 03
flamingo,maine,july 06
heron,kentucky,may 03
shoebill,kentucky,july 23
stork,kansas,june 11
albatross,missouri,april 22
flamingo,maine,august 30
long-tailed duck,michigan,october 06
flamingo,kansas,june 29
albatross,michigan,may 13
vulture,kentucky,september 05
long-tailed duck,kansas,september 09
shoebill,missouri,september 13
common teal,maine,september 08
flamingo,michigan,april 22
vulture,michigan,june 30
stork,missouri,august 29
heron,new york,august 01
albatross,michigan,august 15
long-tailed duck,missouri,october 20
little grebe,missouri,july 25
vulture,maine,july 18
long-tailed duck,maine,july 31
bald eagle,maine,september 09
stork,new york,july 11
little grebe,new york,october 19
stork,new york,may 17
albatross,new york,may 10
heron,kentucky,october 22
albatross,michigan,july 03
albatross,maine,may 31
common teal,michigan,july 03
heron,michigan,june 06
little grebe,maine,september 26
albatross,michigan,july 23
long-tailed duck,kansas,july 17
heron,kentucky,september 23
vulture,kentucky,october 09
shoebill,new york,august 18
shoebill,new york,may 24
long-tailed duck,maine,september 17
heron,missouri,july 27
little grebe,kentucky,august 11
common teal,missouri,may 26
common teal,new york,may 04
long-tailed duck,missouri,june 07
little grebe,kansas,july 03
flamingo,maine,july 10
bald eagle,new york,july 19
little grebe,missouri,october 22
common teal,new york,april 22
flamingo,kentucky,june 27
heron,michigan,september 21
albatross,michigan,july 11
little grebe,maine,june 04
shoebill,new york,august 16
heron,missouri,june 10
long-tailed duck,maine,june 04
bald eagle,maine,july 16
shoebill,maine,march 19
stork,maine,october 01
heron,kentucky,july 24
flamingo,missouri,august 22
little grebe,kentucky,april 30
albatross,missouri,august 03
little grebe,maine,july 10
shoebill,michigan,may 15
albatross,new york,july 11
common teal,new york,may 20
albatross,kentucky,july 18
stork,missouri,july 14
vulture,new york,april 19
flamingo,kansas,september 14
little grebe,maine,september 25
common teal,missouri,september 20
little grebe,missouri,april 19
shoebill,kentucky,june 22
albatross,new york,august 17
albatross,michigan,june 04
vulture,missouri,june 14
flamingo,kansas,may 09
shoebill,new york,october 07
stork,kentucky,august 31
long-tailed duck,michigan,april 12
vulture,new york,may 12
shoebill,missouri,july 24
stork,michigan,july 09
vulture,missouri,july 21
shoebill,maine,april 12
stork,kansas,august 09
bald eagle,kentucky,september 24
long-tailed duck,kansas,october 18
common teal,missouri,june 18
vulture,kansas,june 04
shoebill,michigan,august 02
little grebe,michigan,august 19
little grebe,kansas,july 27
little grebe,kansas,august 21
stork,missouri,july 12
long-tailed duck,missouri,august 04
bald eagle,kansas,may 05
common teal,missouri,july 29
heron,kentucky,august 25
vulture,michigan,august 06
little grebe,kentucky,august 18
common teal,michigan,july 18
shoebill,missouri,july 13
flamingo,kansas,june 01
bald eagle,maine,july 17
heron,michigan,july 11
stork,kansas,july 22
albatross,kansas,june 04
flamingo,maine,june 30
albatross,kansas,september 07
little grebe,new york,june 18
vulture,missouri,may 18
stork,missouri,april 05
flamingo,missouri,august 18
albatross,missouri,may 15
flamingo,kansas,september 09
flamingo,missouri,september 14
flamingo,new york,july 10
heron,kansas,may 06
bald eagle,michigan,august 11
common teal,maine,september 15
stork,missouri,september 27
common teal,michigan,september 24
bald eagle,michigan,june 14
bald eagle,missouri,june 26
long-tailed duck,new york,august 18
stork,new york,october 17
heron,maine,august 07
albatross,michigan,august 17
common teal,maine,july 14
albatross,new york,june 26
bald eagle,michigan,october 18
vulture,kentucky,july 21
heron,new york,june 11
albatross,missouri,august 13
albatross,michigan,august 29
shoebill,maine,june 08
flamingo,missouri,august 26
albatross,kansas,july 24
common teal,michigan,august 21
vulture,kansas,november 04
shoebill,maine,june 22
flamingo,kentucky,june 27
long-tailed duck,michigan,september 27
flamingo,michigan,april 16
common teal,missouri,july 20
flamingo,michigan,october 19
little grebe,michigan,october 09
little grebe,maine,september 17
vulture,maine,july 05
heron,maine,july 26
flamingo,kentucky,september 13
little grebe,michigan,august 19
long-tailed duck,kansas,june 10
shoebill,michigan,april 23
shoebill,kentucky,may 22
vulture,michigan,june 10
heron,michigan,november 15
flamingo,kansas,august 07
heron,michigan,may 03
long-tailed duck,missouri,april 17
long-tailed duck,kansas,july 21
albatross,michigan,august 07
bald eagle,new york,june 27
bald eagle,kansas,may 03
common teal,missouri,july 04
long-tailed duck,kansas,june 19
little grebe,michigan,august 08
flamingo,michigan,august 07
little grebe,maine,july 28
stork,missouri,august 03
common teal,kansas,october 11
long-tailed duck,new york,september 08
vulture,missouri,september 10
little grebe,missouri,october 12
vulture,maine,july 20
bald eagle,new york,may 08
stork,new york,september 09
common teal,kansas,june 19
common teal,new york,june 15
flamingo,kentucky,august 01
stork,new york,april 19
albatross,kansas,august 03
bald eagle,new york,december 02
albatross,new york,september 20
stork,new york,august 08
shoebill,maine,august 25
bald eagle,new york,july 21
stork,missouri,july 12
long-tailed duck,new york,may 21
flamingo,maine,september 01
little grebe,missouri,september 07
shoebill,new york,september 13
common teal,kentucky,july 02
flamingo,kentucky,july 30
albatross,kentucky,july 21
albatross,missouri,april 05
albatross,maine,october 15
flamingo,new york,august 08
common teal,new york,may 28
heron,maine,september 17
bald eagle,michigan,may 31
little grebe,kansas,august 21
little grebe,missouri,june 01
bald eagle,new york,july 09
albatross,new york,may 01
common teal,new york,may 14
flamingo,missouri,may 15
flamingo,new york,september 21
common teal,new york,august 03
shoebill,michigan,april 10
shoebill,michigan,september 04
bald eagle,kentucky,july 22
bald eagle,new york,october 21
heron,maine,july 17
long-tailed duck,missouri,august 19
bald eagle,new york,june 23
stork,kansas,july 17
little grebe,kansas,may 26
bald eagle,kansas,september 29
albatross,missouri,june 15
heron,maine,september 23
vulture,kansas,june 29
little grebe,kentucky,july 05
vulture,new york,august 11
stork,kentucky,july 18
common teal,maine,november 09
flamingo,michigan,june 07
little grebe,new york,july 02
vulture,kansas,november 12
little grebe,kentucky,august 17
stork,new york,june 24
shoebill,new york,april 02
albatross,missouri,july 30
stork,michigan,august 10
heron,michigan,november 07
stork,michigan,july 17
flamingo,maine,september 08
albatross,missouri,may 16
long-tailed duck,missouri,august 21
bald eagle,missouri,august 18
vulture,missouri,july 20
albatross,michigan,september 05
long-tailed duck,missouri,may 22
bald eagle,new york,august 26
flamingo,maine,july 30
common teal,michigan,june 05
stork,maine,august 03
shoebill,missouri,october 22
albatross,michigan,august 02
shoebill,michigan,july 22
heron,maine,june 05
albatross,michigan,june 28
stork,missouri,august 27
vulture,kentucky,october 19
vulture,maine,september 14
albatross,maine,may 10
heron,michigan,august 08
bald eagle,kansas,march 27
heron,kentucky,july 29
little grebe,maine,june 01
bald eagle,kansas,june 07
bald eagle,missouri,july 11
common teal,kansas,july 29
stork,missouri,june 19
bald eagle,kentucky,september 01
heron,michigan,june 20
bald eagle,kansas,july 22
little grebe,kansas,august 05
common teal,kansas,may 27
heron,kentucky,october 14
flamingo,new york,may 18
vulture,maine,october 15
common teal,michigan,june 25
albatross,kansas,june 24
stork,maine,september 18
flamingo,kentucky,july 22
bald eagle,kansas,april 15
common teal,new york,march 13
bald eagle,maine,february 05
shoebill,kansas,june 02
little grebe,missouri,july 28
bald eagle,michigan,august 11
little grebe,kansas,august 28
shoebill,maine,august 23
heron,kansas,july 28
bald eagle,new york,june 17
long-tailed duck,new york,july 27
bald eagle,kentucky,july 19
stork,kentucky,may 26
flamingo,kansas,august 14
bald eagle,kansas,august 11
common teal,kansas,june 01
little grebe,kentucky,august 26
vulture,new york,june 09
vulture,maine,august 21
bald eagle,kentucky,july 14
albatross,maine,july 19
shoebill,new york,august 02
long-tailed duck,maine,june 08
stork,missouri,august 02
albatross,michigan,may 27
shoebill,kansas,august 19
stork,kentucky,october 16
long-tailed duck,maine,august 09
albatross,michigan,may 06
vulture,missouri,october 05
bald eagle,maine,september 24
long-tailed duck,kentucky,april 30
flamingo,maine,october 23
shoebill,michigan,july 12
shoebill,michigan,june 27
stork,michigan,june 10
albatross,michigan,september 18
albatross,michigan,june 15
vulture,kansas,june 24
common teal,missouri,august 11
shoebill,kentucky,october 01
flamingo,kentucky,june 07
vulture,kentucky,august 09
heron,missouri,july 21
albatross,michigan,september 10
little grebe,maine,october 18
heron,michigan,may 19
long-tailed duck,missouri,april 24
albatross,kentucky,june 23
bald eagle,michigan,august 18
bald eagle,kansas,july 04
vulture,new york,july 29
little grebe,maine,may 30
little grebe,michigan,august 03
flamingo,maine,august 04
shoebill,new york,october 07
stork,maine,september 30
long-tailed duck,missouri,august 14
common teal,michigan,june 15
stork,michigan,july 22
albatross,maine,august 04
bald eagle,missouri,july 11
little grebe,kansas,september 06
vulture,new york,july 31
bald eagle,kentucky,may 03
stork,missouri,september 20
little grebe,new york,june 08
little grebe,missouri,august 06
common teal,maine,august 01
stork,kansas,june 17
stork,maine,september 15
bald eagle,kansas,september 12
vulture,kentucky,june 07
bald eagle,missouri,april 23
albatross,kentucky,july 10
common teal,kansas,june 30
little grebe,kentucky,august 14
long-tailed duck,kentucky,august 24
long-tailed duck,missouri,october 20
albatross,maine,august 14
common teal,missouri,june 27
heron,missouri,april 11
stork,missouri,june 12
common teal,new york,july 24
little grebe,michigan,september 24
vulture,kansas,september 13
little grebe,michigan,april 24
bald eagle,kentucky,july 18
little grebe,michigan,july 20
heron,missouri,july 24
stork,kentucky,september 03
bald eagle,maine,may 01
stork,new york,august 02
vulture,missouri,june 09
stork,michigan,june 02
shoebill,michigan,july 27
flamingo,kansas,may 09
long-tailed duck,maine,september 18
common teal,kansas,august 25
heron,missouri,june 15
little grebe,missouri,july 28
vulture,kansas,september 03
vulture,michigan,march 25
shoebill,kansas,july 26
albatross,missouri,august 26
vulture,kentucky,july 04
shoebill,kentucky,july 02
heron,kentucky,september 02
heron,new york,august 24
bald eagle,michigan,september 18
shoebill,michigan,august 21
shoebill,maine,august 01
shoebill,kentucky,june 18
albatross,kansas,may 22
flamingo,kansas,june 03
vulture,maine,september 03
stork,missouri,august 15
vulture,michigan,may 27
vulture,kansas,july 29
vulture,kentucky,october 13
bald eagle,missouri,august 23
common teal,kentucky,august 07
albatross,new york,september 01
common teal,michigan,july 03
vulture,kansas,october 05
heron,kansas,july 11
vulture,michigan,july 30
stork,missouri,july 23
flamingo,kansas,may 26
vulture,maine,june 23
stork,michigan,september 12
shoebill,michigan,july 27
bald eagle,new york,july 12
heron,kansas,september 07
common teal,michigan,april 27
flamingo,maine,june 04
common teal,maine,september 21
vulture,kansas,may 03
vulture,maine,july 26
flamingo,kansas,june 07
long-tailed duck,new york,june 01
heron,kansas,june 14
flamingo,missouri,july 23
flamingo,kentucky,june 16
heron,michigan,august 13
shoebill,new york,june 27
vulture,michigan,august 31
bald eagle,missouri,june 27
common teal,missouri,september 09
stork,new york,august 31
little grebe,kansas,july 12
